Date,Close,High,Low,Open,Volume,return,volatility_20d,volatility_20d_annualized,volatility_20d_annualized_pct,volatility_60d,volatility_60d_annualized_pct,abs_return,regime volatilite
2024-10-15,5815.259765625,5870.35986328125,5804.47998046875,5866.740234375,3882120000,-0.007609466332438197,,,,,,0.007609466332438197,indisponible
2024-10-16,5842.47021484375,5846.52001953125,5808.33984375,5816.580078125,3467230000,0.004679145956573816,0.006703591132032283,0.10641621015849226,10.641621015849227,,,0.004679145956573816,faible
2024-10-17,5841.47021484375,5878.4599609375,5840.25,5875.6201171875,3480010000,-0.00017116047891174713,0.005707044592711201,0.09059652428081846,9.059652428081847,,,0.00017116047891174713,faible
2024-10-18,5864.669921875,5872.169921875,5846.10986328125,5859.43017578125,3374490000,0.00397155273894878,0.005693125966736985,0.09037557294330147,9.037557294330147,,,0.00397155273894878,faible
2024-10-21,5853.97998046875,5866.919921875,5824.7900390625,5857.81982421875,3407010000,-0.0018227694906369774,0.00572766318287228,0.09092383425252433,9.092383425252432,,,0.0018227694906369774,faible
2024-10-22,5851.2001953125,5863.0400390625,5821.169921875,5832.7001953125,3342080000,-0.0004748538883844189,0.005730231179846167,0.09096459994068716,9.096459994068717,,,0.0004748538883844189,faible
2024-10-23,5797.419921875,5834.85009765625,5762.41015625,5834.5,3532650000,-0.009191323428069387,0.006144785956940299,0.0975454530107165,9.75454530107165,,,0.009191323428069387,faible
2024-10-24,5809.85986328125,5817.7998046875,5784.919921875,5817.7998046875,3543030000,0.002145772011323821,0.006104625561903522,0.09690792650378793,9.690792650378793,,,0.002145772011323821,faible
2024-10-25,5808.1201171875,5862.81982421875,5799.97998046875,5826.75,3501280000,-0.00029944716993013376,0.006093298952774503,0.09672812215806983,9.672812215806983,,,0.00029944716993013376,faible
2024-10-28,5823.52001953125,5842.919921875,5823.080078125,5833.93017578125,3691280000,0.0026514435020339455,0.006054014949329149,0.09610450793635336,9.610450793635335,,,0.0026514435020339455,faible
2024-10-29,5832.919921875,5847.18994140625,5802.169921875,5819.68017578125,3879100000,0.001614127248163344,0.00559203062307457,0.0887707341150773,8.87707341150773,,,0.001614127248163344,faible
2024-10-30,5813.669921875,5850.93994140625,5811.27978515625,5832.64990234375,3851120000,-0.003300233889343751,0.005675115486261763,0.09008966542932013,9.008966542932013,,,0.003300233889343751,faible
2024-10-31,5705.4501953125,5775.33984375,5702.85986328125,5775.33984375,4425660000,-0.018614700871699585,0.0071539882666406636,0.1135660430148314,11.35660430148314,,,0.018614700871699585,faible
2024-11-01,5728.7998046875,5772.52001953125,5723.22021484375,5723.22021484375,3796450000,0.004092509543626166,0.006913809624442999,0.1097533252699263,10.97533252699263,,,0.004092509543626166,faible
2024-11-04,5712.68994140625,5741.43017578125,5696.509765625,5725.14990234375,3602060000,-0.002812083478299976,0.006586489733168354,0.10455728308106184,10.455728308106185,,,0.002812083478299976,faible
2024-11-05,5782.759765625,5783.43994140625,5722.10009765625,5722.43017578125,3768310000,0.012265644545291332,0.006804110903872644,0.10801191206729954,10.801191206729953,,,0.012265644545291332,faible
2024-11-06,5929.0400390625,5936.14013671875,5864.89013671875,5864.89013671875,6329530000,0.025295927786425976,0.008710547183405252,0.13827564978350654,13.827564978350654,,,0.025295927786425976,faible
2024-11-07,5973.10009765625,5983.83984375,5947.2099609375,5947.2099609375,4925740000,0.007431229727488331,0.008781307093100372,0.13939892852658659,13.939892852658659,,,0.007431229727488331,faible
2024-11-08,5995.5400390625,6012.4501953125,5976.759765625,5976.759765625,4666740000,0.0037568333092317108,0.008736056700749222,0.13868060081725114,13.868060081725114,,,0.0037568333092317108,faible
2024-11-11,6001.35009765625,6017.31005859375,5986.68994140625,6008.85986328125,4333000000,0.0009690634297987444,0.008615830132612402,0.13677206321561441,13.677206321561442,,,0.0009690634297987444,faible
2024-11-12,5983.990234375,6009.919921875,5960.080078125,6003.60009765625,4243400000,-0.00289265965137242,0.00842357763142645,0.13372014937320537,13.372014937320536,,,0.00289265965137242,faible
2024-11-13,5985.3798828125,6008.18994140625,5965.91015625,5985.75,4220180000,0.00023222772482434095,0.008392898379347171,0.13323313134473794,13.323313134473795,,,0.00023222772482434095,faible
2024-11-14,5949.169921875,5993.8798828125,5942.27978515625,5989.68017578125,4184570000,-0.006049734794859041,0.008546537576008708,0.13567207798072697,13.567207798072697,,,0.006049734794859041,faible
2024-11-15,5870.6201171875,5915.31982421875,5853.009765625,5912.7900390625,4590960000,-0.013203489851361216,0.009073417267326528,0.14403603378519153,14.403603378519152,,,0.013203489851361216,élevée
2024-11-18,5893.6201171875,5908.1201171875,5865.9501953125,5874.169921875,3983860000,0.003917814394541086,0.009100493391809933,0.14446585393629463,14.446585393629462,,,0.003917814394541086,élevée
2024-11-19,5916.97998046875,5923.509765625,5855.2900390625,5870.0498046875,4036940000,0.003963584828470035,0.009132694886668563,0.14497703681973742,14.497703681973743,,,0.003963584828470035,élevée
2024-11-20,5917.10986328125,5920.669921875,5860.56005859375,5914.33984375,3772620000,2.195086225209586e-05,0.008840580592736179,0.1403398661628235,14.033986616282352,,,2.195086225209586e-05,faible
2024-11-21,5948.7099609375,5963.31982421875,5887.259765625,5940.580078125,4230120000,0.0053404615405816536,0.008889968119944587,0.14112386885199485,14.112386885199484,,,0.0053404615405816536,faible
2024-11-22,5969.33984375,5972.89990234375,5944.35986328125,5944.35986328125,4141420000,0.003467959094991535,0.008896011588323031,0.1412198059383087,14.121980593830871,,,0.003467959094991535,faible
2024-11-25,5987.3701171875,6020.75,5963.91015625,5992.27978515625,5633150000,0.003020480305938378,0.008899109950927466,0.14126899091984574,14.126899091984574,,,0.003020480305938378,faible
2024-11-26,6021.6298828125,6025.419921875,5992.27001953125,6000.02978515625,3835170000,0.005722005647630368,0.00895093881716514,0.14209174866464164,14.209174866464164,,,0.005722005647630368,faible
2024-11-27,5998.740234375,6020.16015625,5984.8701171875,6014.10986328125,3363340000,-0.003801238017440034,0.008966154607320552,0.14233329184515703,14.233329184515704,,,0.003801238017440034,faible
2024-11-29,6032.3798828125,6044.169921875,6003.97998046875,6003.97998046875,2444420000,0.005607785488815242,0.007626955558271211,0.12107416600636454,12.107416600636455,,,0.005607785488815242,faible
2024-12-02,6047.14990234375,6053.580078125,6035.330078125,6040.10986328125,4412470000,0.0024484564662998753,0.007621345909957183,0.12098511560007584,12.098511560007584,,,0.0024484564662998753,faible
2024-12-03,6049.8798828125,6052.06982421875,6033.39013671875,6042.97021484375,4095000000,0.0004514491145146682,0.007530725026576584,0.11954655367399153,11.954655367399154,,,0.0004514491145146682,faible
2024-12-04,6086.490234375,6089.83984375,6061.06005859375,6069.39013671875,4003390000,0.006051417924264779,0.007246736445640342,0.11503837471195491,11.50383747119549,,,0.006051417924264779,faible
2024-12-05,6075.10986328125,6094.5498046875,6072.89990234375,6089.02978515625,4212020000,-0.0018697756269248078,0.004947559622756451,0.07854007415086868,7.854007415086868,,,0.0018697756269248078,faible
2024-12-06,6090.27001953125,6099.97021484375,6079.97998046875,6081.3798828125,3924830000,0.0024954538421815275,0.004740695092962293,0.07525620154537475,7.525620154537475,,,0.0024954538421815275,faible
2024-12-09,6052.85009765625,6088.509765625,6048.6298828125,6083.009765625,4556460000,-0.006144213927296471,0.004948158850431589,0.07854958659531142,7.854958659531142,,,0.006144213927296471,faible
2024-12-10,6034.91015625,6065.39990234375,6029.89013671875,6057.58984375,4048410000,-0.002963883313944371,0.005005826028597619,0.07946502466874042,7.946502466874042,,,0.002963883313944371,faible
2024-12-11,6084.18994140625,6092.58984375,6060.14990234375,6060.14990234375,4269950000,0.008165786048233592,0.005240902200480289,0.08319674320849214,8.319674320849215,,,0.008165786048233592,faible
2024-12-12,6051.25,6079.68017578125,6051.25,6074.2900390625,3678010000,-0.005414022527810203,0.00542443559258542,0.08611024548520983,8.611024548520984,0.006853667863062404,10.879860440579163,0.005414022527810203,faible
2024-12-13,6051.08984375,6078.580078125,6035.77001953125,6068.169921875,3584960000,-2.6466639124200775e-05,0.00520065722230584,0.08255787398587926,8.255787398587925,0.006537052699928624,10.377249450800688,2.6466639124200775e-05,faible
2024-12-16,6074.080078125,6085.18994140625,6059.14013671875,6063.7900390625,4391100000,0.0037993543260221863,0.004040619452365881,0.06414284528166071,6.414284528166071,0.006535616681118968,10.374969841611671,0.0037993543260221863,faible
2024-12-17,6050.60986328125,6057.68017578125,6035.18994140625,6052.5498046875,4544500000,-0.003863994965801476,0.004189051865059536,0.06649913678459302,6.649913678459302,0.0065623040312494905,10.417334696569673,0.003863994965801476,faible
2024-12-18,5872.16015625,6070.669921875,5867.7900390625,6047.64990234375,5246960000,-0.02949284635160343,0.008013587156556238,0.1272117523547342,12.721175235473419,0.00764554715504902,12.136929845566259,0.02949284635160343,faible
2024-12-19,5867.080078125,5935.52001953125,5866.06982421875,5912.7099609375,4896880000,-0.0008651123249070469,0.008013879677719063,0.12721639598423454,12.721639598423454,0.007641570442879401,12.130617010704361,0.0008651123249070469,faible
2024-12-20,5930.85009765625,5982.06005859375,5832.2998046875,5842.0,8223220000,0.010869123768910471,0.008311892805041448,0.1319472077182005,13.194720771820052,0.007746170624304765,12.29666465099061,0.010869123768910471,faible
2024-12-23,5974.06982421875,5978.25,5902.56982421875,5940.25,3593280000,0.007287273468533639,0.008441459481124113,0.13400401493689645,13.400401493689646,0.007790641102465753,12.367259346529472,0.007287273468533639,faible
2024-12-24,6040.0400390625,6040.10009765625,5981.43994140625,5984.6298828125,1757720000,0.01104275925539211,0.008772933828230446,0.1392660070675416,13.926600706754162,0.007891877780789357,12.527967591170972,0.01104275925539211,faible
2024-12-26,6037.58984375,6049.75,6007.3701171875,6024.97021484375,2904530000,-0.00040565878647391695,0.008686619012210479,0.13789580184164685,13.789580184164684,0.007780880447296516,12.351764786802958,0.00040565878647391695,faible
2024-12-27,5970.83984375,6006.169921875,5932.9501953125,6006.169921875,3159610000,-0.011055736101235558,0.00900667621205218,0.1429765523782279,14.29765523782279,0.007933709959618899,12.59437411636074,0.011055736101235558,faible
2024-12-30,5906.93994140625,5940.7900390625,5869.16015625,5920.669921875,3433250000,-0.010701995701766776,0.009190201510815767,0.1458899261771316,14.58899261771316,0.008065464612370074,12.803528143513912,0.010701995701766776,élevée
2024-12-31,5881.6298828125,5929.740234375,5868.85986328125,5919.740234375,3128350000,-0.004284800394927402,0.009180178282027137,0.14573081235287988,14.573081235287988,0.008014429666454333,12.722512678473901,0.004284800394927402,élevée
2025-01-02,5868.5498046875,5935.08984375,5829.52978515625,5903.259765625,3621680000,-0.0022238866412221947,0.009172092132313701,0.14560244870564515,14.560244870564516,0.00791459501445848,12.564030081629276,0.0022238866412221947,élevée
2025-01-03,5942.47021484375,5949.33984375,5888.66015625,5891.06982421875,3667340000,0.01259602672149196,0.00956333372337015,0.15181321642052872,15.181321642052872,0.007980241276148535,12.668240291389049,0.01259602672149196,élevée
2025-01-06,5975.3798828125,6021.0400390625,5960.009765625,5982.81005859375,4940120000,0.005538045085450305,0.009676884301577217,0.15361577596750967,15.361577596750967,0.00796093940941142,12.637599527853618,0.005538045085450305,élevée
2025-01-07,5909.02978515625,6000.68017578125,5890.68017578125,5993.259765625,4517330000,-0.01110391288210788,0.009909434070007665,0.1573073890957854,15.73073890957854,0.008095635264119444,12.851422568366852,0.01110391288210788,élevée
2025-01-08,5918.25,5927.89013671875,5874.77978515625,5910.66015625,4441740000,0.001560360190925314,0.009867518717858511,0.15664200350837126,15.664200350837126,0.008063191153440143,12.799919139347201,0.001560360190925314,élevée
2025-01-10,5827.0400390625,5890.35009765625,5807.77978515625,5890.35009765625,4751930000,-0.01541164380306681,0.010372434289205828,0.1646572897175858,16.46572897175858,0.008254566494360105,13.103718074833854,0.01541164380306681,élevée
2025-01-13,5836.22021484375,5838.60986328125,5773.31005859375,5782.02001953125,4421200000,0.0015754440882007614,0.010144714308596,0.16104234709406148,16.10423470940615,0.008197155168858333,13.012580421004092,0.0015754440882007614,élevée
2025-01-14,5842.91015625,5871.919921875,5805.419921875,5859.27001953125,4142280000,0.0011462798112440442,0.010135561663653578,0.16089705335992474,16.089705335992473,0.008176316840166136,12.979500599729427,0.0011462798112440442,élevée
2025-01-15,5949.91015625,5960.60986328125,5905.2099609375,5905.2099609375,4544570000,0.018312792279639112,0.011080557981223817,0.17589840483690078,17.58984048369008,0.00850986122684545,13.508985898742445,0.018312792279639112,élevée
2025-01-16,5937.33984375,5964.68994140625,5930.72021484375,5963.60986328125,4285810000,-0.0021126894641922966,0.011030593688766932,0.17510524628325547,17.51052462832555,0.008502128408585403,13.4967104303126,0.0021126894641922966,élevée
2025-01-17,5996.66015625,6014.9599609375,5978.43994140625,5995.39990234375,4366830000,0.009991058969353706,0.011278805144986453,0.17904548099753975,17.904548099753974,0.008589869822409241,13.635995606708049,0.009991058969353706,élevée
2025-01-21,6049.240234375,6051.509765625,6006.8798828125,6014.1201171875,4702920000,0.008768227105582893,0.00912049888224967,0.1447834312516512,14.47834312516512,0.008655854562907708,13.740743134918493,0.008768227105582893,élevée
2025-01-22,6086.3701171875,6100.81005859375,6076.1298828125,6081.39013671875,4323040000,0.006137941522227575,0.009158216261649737,0.14538217608763707,14.538217608763707,0.008588164598697453,13.633288647985376,0.006137941522227575,élevée
2025-01-23,6118.7099609375,6118.72998046875,6074.669921875,6076.31982421875,4432250000,0.00531348622041139,0.00895305046605971,0.14212527005162953,14.212527005162952,0.008606000128178408,13.661601673290036,0.00531348622041139,faible
2025-01-24,6101.240234375,6128.18017578125,6088.740234375,6121.43017578125,4214250000,-0.002855132319398823,0.008900957310417162,0.14129831684259694,14.129831684259694,0.008618353675491758,13.681212321690392,0.002855132319398823,faible
2025-01-27,6012.27978515625,6017.169921875,5962.919921875,5969.0400390625,5198750000,-0.014580715690809543,0.009231150535421595,0.1465399717903577,14.653997179035768,0.00884178965016189,14.03590593544389,0.014580715690809543,élevée
2025-01-28,6067.7001953125,6074.5400390625,5994.6298828125,6026.97021484375,4473640000,0.009217869449967608,0.009467107014404204,0.15028566477209224,15.028566477209223,0.008911223395289823,14.146128588766501,0.009217869449967608,élevée
2025-01-29,6039.31005859375,6062.830078125,6012.9599609375,6057.7001953125,4115310000,-0.004678895760321544,0.009167476702570655,0.1455291810298824,14.55291810298824,0.008923474183246224,14.165576111744835,0.004678895760321544,élevée
2025-01-30,6071.169921875,6086.64013671875,6027.4599609375,6050.75,4634620000,0.005275414405311762,0.008819370876654405,0.14000317235803958,14.000317235803958,0.008574378487679913,13.611403875205891,0.005275414405311762,faible
2025-01-31,6040.52978515625,6120.91015625,6030.93017578125,6096.7900390625,4843770000,-0.005046825754019935,0.00884686723121788,0.14043966345485442,14.043966345485442,0.008600952833619278,13.653589341571749,0.005046825754019935,faible
2025-02-03,5994.56982421875,6022.1298828125,5923.93017578125,5969.64990234375,4797210000,-0.007608597684666707,0.00904181496090766,0.1435343627233492,14.353436272334921,0.00865832740176775,13.744668644912098,0.007608597684666707,élevée
2025-02-04,6037.8798828125,6042.47998046875,5990.8701171875,5998.14013671875,4410160000,0.007224881828679752,0.008757750170776618,0.1390249739778503,13.90249739778503,0.00856958465356145,13.60379389946352,0.007224881828679752,faible
2025-02-05,6061.47998046875,6062.85986328125,6007.06005859375,6020.4501953125,4756250000,0.003908672930614365,0.008719173358409368,0.13841258606646623,13.841258606646623,0.007954250101444038,12.626980580658731,0.003908672930614365,faible
2025-02-06,6083.56982421875,6084.02978515625,6046.830078125,6072.22021484375,4847120000,0.003644298722618622,0.0082761285048029,0.13137946705272782,13.137946705272782,0.007912423399520814,12.560582749788205,0.003644298722618622,faible
2025-02-07,6025.990234375,6101.27978515625,6019.9599609375,6083.1298828125,4766900000,-0.009464770111542897,0.008630717861685554,0.13700839858789882,13.700839858789882,0.007999184605055028,12.698311893763217,0.009464770111542897,faible
2025-02-10,6066.43994140625,6073.3798828125,6044.83984375,6046.39990234375,4458760000,0.006712541085862833,0.007803047457920796,0.12386953825255902,12.386953825255901,0.00804380661963387,12.769147145907809,0.006712541085862833,faible
2025-02-11,6068.5,6076.27978515625,6042.33984375,6049.31982421875,4324880000,0.00033958278885926063,0.007811842316241448,0.12400915230015397,12.400915230015396,0.008033480179309221,12.752754430091265,0.00033958278885926063,faible
2025-02-12,6051.97021484375,6063.0,6003.0,6025.080078125,4627960000,-0.0027238667143857365,0.007881265849585458,0.12511121672633585,12.511121672633585,0.008042747864150983,12.76746642368364,0.0027238667143857365,faible
2025-02-13,6115.06982421875,6116.91015625,6050.9501953125,6060.58984375,4763800000,0.010426292122230674,0.007176812841961996,0.11392837191531685,11.392837191531685,0.00810619762039165,12.868189789139924,0.010426292122230674,faible
2025-02-14,6114.6298828125,6127.47021484375,6107.6201171875,6115.52001953125,4335190000,-7.194380749464546e-05,0.007138731666906762,0.11332385200234127,11.332385200234127,0.00790496588412441,12.548744311105814,7.194380749464546e-05,faible
2025-02-18,6129.580078125,6129.6298828125,6099.509765625,6121.60009765625,4684980000,0.0024449877750611915,0.0068601169283774525,0.10890098014386623,10.890098014386624,0.007897118228432674,12.536286543904696,0.0024449877750611915,faible
2025-02-19,6144.14990234375,6147.43017578125,6111.14990234375,6117.759765625,4562330000,0.0023769693899173827,0.006630053138796391,0.10524883070639074,10.524883070639074,0.007888606546378346,12.522774667531934,0.0023769693899173827,faible
2025-02-20,6117.52001953125,6134.5,6084.58984375,6134.5,4813690000,-0.0043341850761716705,0.006599717994198987,0.10476727521485124,10.476727521485124,0.007914570416696607,12.563991033892844,0.0043341850761716705,faible
2025-02-21,6013.1298828125,6114.81982421875,6008.56005859375,6114.10009765625,5434560000,-0.01706412670256352,0.007531810664600862,0.11956378764334798,11.956378764334797,0.008209493878270371,13.03216751496634,0.01706412670256352,faible
2025-02-24,5983.25,6043.64990234375,5977.830078125,6026.68994140625,4990120000,-0.00496910650440241,0.0075762385405462145,0.12026905830952937,12.026905830952938,0.008225035902936844,13.05683971424909,0.00496910650440241,faible
2025-02-25,5955.25,5992.64990234375,5908.490234375,5982.72998046875,5374690000,-0.004679730915472358,0.006934935323167625,0.11008868534051332,11.008868534051333,0.00823831695854676,13.077922736424444,0.004679730915472358,faible
2025-02-26,5956.06005859375,6009.81982421875,5932.68994140625,5970.8701171875,4869580000,0.00013602428004699796,0.006555274685970435,0.1040617595687688,10.40617595687688,0.008203401674157026,13.022496440754248,0.00013602428004699796,faible
2025-02-27,5861.56982421875,5993.68994140625,5858.77978515625,5981.8798828125,5057680000,-0.015864553655509872,0.007325845784043111,0.1162941965267344,11.62941965267344,0.008438873948451877,13.396297087815224,0.015864553655509872,faible
2025-02-28,5954.5,5959.39990234375,5837.66015625,5856.740234375,6441140000,0.01585414463498891,0.00817137707787637,0.1297165897019673,12.971658970196732,0.008662207152891056,13.750827558884751,0.01585414463498891,faible
2025-03-03,5849.72021484375,5986.08984375,5810.91015625,5968.330078125,5613850000,-0.0175967394669998,0.008948430214284207,0.14205192582847462,14.205192582847461,0.008941194822371514,14.193706754264019,0.0175967394669998,faible
2025-03-04,5778.14990234375,5865.080078125,5732.58984375,5811.97998046875,6138110000,-0.012234826602200433,0.009169914830609706,0.14556788511261756,14.556788511261756,0.00906710057223229,14.393575935922847,0.012234826602200433,élevée
2025-03-05,5842.6298828125,5860.58984375,5742.35009765625,5781.35986328125,5285970000,0.011159277893187936,0.009412629938797006,0.14942086800682797,14.942086800682796,0.009155352425228053,14.5336714093833,0.011159277893187936,élevée
2025-03-06,5738.52001953125,5812.080078125,5711.64013671875,5785.8701171875,5165080000,-0.017819007085749905,0.009980133570809352,0.15842970887741145,15.842970887741146,0.009419397174524788,14.952829454362234,0.017819007085749905,élevée
2025-03-07,5770.2001953125,5783.009765625,5666.2900390625,5726.009765625,5705140000,0.00552061780274804,0.010051341257524762,0.1595600958603225,15.956009586032248,0.009445970250017598,14.99501290395671,0.00552061780274804,élevée
2025-03-10,5614.56005859375,5705.3701171875,5564.02001953125,5705.3701171875,6409370000,-0.0269730913054258,0.01135877494265392,0.1803149621796854,18.03149621796854,0.010009563518686117,15.889689481648855,0.0269730913054258,élevée
2025-03-11,5572.06982421875,5636.2998046875,5528.41015625,5603.64990234375,6221240000,-0.007567865323653167,0.011131703225777168,0.17671031042389124,17.671031042389124,0.010040893420472492,15.939424158884952,0.007567865323653167,élevée
2025-03-12,5599.2998046875,5642.18994140625,5546.08984375,5624.83984375,5219830000,0.004886869929446425,0.011274442076584047,0.1789762194338642,17.89762194338642,0.009997445822066615,15.870453234617976,0.004886869929446425,élevée
2025-03-13,5521.52001953125,5597.77978515625,5504.64990234375,5594.4501953125,5018980000,-0.013890984206835322,0.01148483568454601,0.18231611441849402,18.231611441849402,0.01011528702529511,16.05752034538151,0.013890984206835322,élevée
2025-03-14,5638.93994140625,5645.27001953125,5563.85009765625,5563.85009765625,4863180000,0.021265869083087807,0.01244275617379835,0.19752263076050408,19.752263076050408,0.010531889198901252,16.718855793587995,0.021265869083087807,élevée
2025-03-17,5675.1201171875,5703.52001953125,5631.1201171875,5635.60009765625,5031770000,0.006416130719105961,0.012632888241003235,0.20054088375700055,20.054088375700054,0.01055799247155042,16.760293454288764,0.006416130719105961,élevée
2025-03-18,5614.66015625,5654.52978515625,5597.759765625,5654.52978515625,4666270000,-0.010653512117636543,0.012639987811706657,0.20065358594798,20.065358594798,0.01062454787195645,16.86594687701837,0.010653512117636543,élevée
2025-03-19,5675.2900390625,5715.330078125,5622.2001953125,5632.3701171875,4660090000,0.010798495567894584,0.013009065443281667,0.20651251171372517,20.651251171372518,0.010063846701249489,15.975861362510335,0.010798495567894584,élevée
2025-03-20,5662.89013671875,5711.14990234375,5632.330078125,5646.919921875,4678420000,-0.0021848931523151816,0.013013996987786136,0.20659079755575482,20.659079755575483,0.01006605970403644,15.979374395525314,0.0021848931523151816,élevée
2025-03-21,5667.56005859375,5670.83984375,5603.10009765625,5630.72998046875,9367460000,0.0008246534476661349,0.012662426767973824,0.2010097933357567,20.10097933357567,0.009956017885039407,15.804688423395316,0.0008246534476661349,élevée
2025-03-24,5767.56982421875,5775.14013671875,5718.080078125,5718.080078125,4517990000,0.017646000146633645,0.013451122700232106,0.21352995311657863,21.352995311657864,0.01018420595588258,16.16692575595689,0.017646000146633645,élevée
2025-03-25,5776.64990234375,5786.9501953125,5760.419921875,5775.9599609375,4467340000,0.0015743334544251475,0.013452072277134516,0.21354502718258567,21.354502718258566,0.010074531633027003,15.992823165865733,0.0015743334544251475,élevée
2025-03-26,5712.2001953125,5783.6201171875,5694.41015625,5771.66015625,4183140000,-0.011156934922627149,0.013618630092497957,0.21618905053278095,21.618905053278095,0.010164547466204127,16.1357188710527,0.011156934922627149,élevée
2025-03-27,5693.31005859375,5732.27978515625,5670.93994140625,5695.64013671875,4403460000,-0.003306980860763864,0.013229686198921056,0.21001475763461103,21.0014757634611,0.010081854629627464,16.004448062579687,0.003306980860763864,élevée
2025-03-28,5580.93994140625,5685.89013671875,5572.419921875,5679.2001953125,4513330000,-0.01973722070834405,0.01318427471146988,0.209293872619843,20.9293872619843,0.01029828374006114,16.34801862418915,0.01973722070834405,élevée
2025-03-31,5611.85009765625,5627.56005859375,5488.72998046875,5527.91015625,5257250000,0.005538521570653376,0.012861132726749502,0.20416415264143925,20.416415264143925,0.010321513829637545,16.384895248160905,0.005538521570653376,élevée
2025-04-01,5633.06982421875,5650.56982421875,5558.52001953125,5597.52978515625,4434500000,0.0037812354559083605,0.012687420969329656,0.2014065639817939,20.14065639817939,0.010335885030595295,16.40770882242623,0.0037812354559083605,élevée
2025-04-02,5670.97021484375,5695.31005859375,5571.47998046875,5580.759765625,4243830000,0.006728194715792668,0.012497618735688167,0.19839354693079417,19.839354693079418,0.010235900645725137,16.248988532012504,0.006728194715792668,élevée
2025-04-03,5396.52001953125,5499.52978515625,5390.830078125,5492.740234375,7210470000,-0.04839563335990149,0.015991661825412375,0.25385976144411815,25.385976144411813,0.01190795504884849,18.903292609553464,0.04839563335990149,élevée
2025-04-04,5074.080078125,5292.14013671875,5069.89990234375,5292.14013671875,8853500000,-0.05974960534553109,0.02026288832826125,0.3216633801627156,32.16633801627156,0.014030966301424965,22.273468492498914,0.05974960534553109,élevée
2025-04-07,5062.25,5246.56982421875,4835.0400390625,4953.7900390625,8691980000,-0.0023314724921273955,0.019674425526033292,0.3123218227796714,31.23218227796714,0.014021165511997535,22.25791022161266,0.0023314724921273955,élevée
2025-04-08,4982.77001953125,5267.47021484375,4910.419921875,5193.56982421875,7408140000,-0.015700524562941354,0.019814365150492497,0.31454329544896836,31.454329544896837,0.014025722512721843,22.265144235997177,0.015700524562941354,élevée
2025-04-09,5456.89990234375,5481.33984375,4948.43017578125,4965.27978515625,9489600000,0.09515387644904849,0.02995983778181738,0.47559768054315477,47.55976805431548,0.01885786479178714,29.935932298049767,0.09515387644904849,élevée
